neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
28.0,1.0,14.0,1.0,332.0,130
6.0,0.0,14.0,2.0,0.0,55
4.0,0.0,2.0,2.0,271.0,69
3.0,0.0,2.0,1.0,0.0,105
56.0,0.0,2.0,2.0,0.0,120
7.0,1.0,3.0,1.0,260.0,230
15.0,1.0,3.0,1.0,0.0,120
8.0,0.0,10.0,1.0,0.0,35
114.0,0.0,1.0,1.0,360.0,145
193.0,1.0,1.0,1.0,2.0,190
0.0,1.0,2.0,2.0,0.0,150
12.0,0.0,3.0,2.0,0.0,60
5.0,1.0,2.0,1.0,248.0,490
43.0,1.0,29.0,96.0,347.0,182
6.0,0.0,2.0,1.0,0.0,60
1.0,1.0,1.0,1.0,0.0,250
79.0,0.0,3.0,1.0,0.0,41
19.0,1.0,1.0,1.0,0.0,200
61.0,0.0,1.0,3.0,163.0,41
12.0,1.0,6.0,1.0,233.0,350
56.0,0.0,2.0,1.0,0.0,48
2.0,0.0,29.0,2.0,31.0,35
13.0,1.0,1.0,1.0,45.0,100
81.0,0.0,1.0,2.0,0.0,42
19.0,1.0,2.0,1.0,233.0,185
6.0,0.0,30.0,2.0,0.0,60
19.0,0.0,1.0,1.0,0.0,199
56.0,1.0,14.0,1.0,77.0,85
18.0,1.0,2.0,2.0,164.0,125
1.0,1.0,29.0,1.0,340.0,210
46.0,0.0,1.0,3.0,174.0,70
23.0,1.0,2.0,1.0,227.0,180
14.0,1.0,1.0,1.0,0.0,250
6.0,0.0,10.0,1.0,184.0,55
7.0,1.0,1.0,2.0,32.0,209
15.0,0.0,3.0,1.0,0.0,50
9.0,0.0,1.0,4.0,257.0,50
8.0,0.0,1.0,1.0,0.0,65
1.0,0.0,2.0,1.0,363.0,280
26.0,1.0,5.0,1.0,364.0,799
22.0,1.0,2.0,1.0,264.0,165
14.0,1.0,120.0,1.0,255.0,140
56.0,1.0,10.0,1.0,0.0,101
12.0,0.0,2.0,1.0,0.0,95
28.0,1.0,30.0,16.0,332.0,125
100.0,2.0,2.0,2.0,3.0,40
1.0,0.0,1.0,5.0,274.0,100
20.0,1.0,3.0,13.0,69.0,189
21.0,0.0,1.0,1.0,0.0,40
79.0,0.0,1.0,2.0,59.0,79
79.0,0.0,1.0,2.0,68.0,75
7.0,1.0,1.0,1.0,28.0,300
144.0,1.0,3.0,10.0,337.0,168
7.0,0.0,7.0,47.0,359.0,54
171.0,1.0,2.0,1.0,252.0,89
12.0,0.0,2.0,1.0,0.0,57
15.0,0.0,2.0,2.0,162.0,50
43.0,1.0,29.0,96.0,332.0,165
14.0,0.0,30.0,2.0,364.0,98
14.0,0.0,1.0,2.0,0.0,99
29.0,0.0,1.0,1.0,0.0,120
8.0,0.0,1.0,3.0,112.0,90
19.0,1.0,2.0,1.0,0.0,200
50.0,1.0,1.0,1.0,0.0,250
12.0,0.0,2.0,1.0,68.0,120
37.0,0.0,1.0,9.0,346.0,89
114.0,1.0,4.0,2.0,0.0,120
6.0,1.0,30.0,1.0,360.0,300
5.0,1.0,2.0,1.0,0.0,229
53.0,0.0,4.0,1.0,0.0,110
11.0,1.0,7.0,1.0,0.0,150
6.0,1.0,21.0,1.0,33.0,100
6.0,1.0,2.0,2.0,60.0,120
111.0,1.0,2.0,1.0,24.0,100
22.0,0.0,30.0,1.0,317.0,35
6.0,0.0,3.0,1.0,9.0,60
28.0,1.0,3.0,1.0,0.0,170
202.0,1.0,3.0,1.0,123.0,125
20.0,1.0,2.0,1.0,268.0,210
15.0,0.0,1.0,1.0,0.0,75
44.0,0.0,3.0,1.0,0.0,48
3.0,0.0,30.0,3.0,347.0,185
12.0,0.0,5.0,2.0,0.0,59
12.0,1.0,7.0,1.0,0.0,145
21.0,0.0,2.0,1.0,0.0,75
13.0,1.0,5.0,1.0,0.0,149
54.0,1.0,3.0,1.0,201.0,90
73.0,0.0,3.0,2.0,156.0,65
23.0,1.0,3.0,1.0,58.0,341
1.0,0.0,1.0,1.0,0.0,99
21.0,0.0,11.0,1.0,134.0,70
29.0,1.0,3.0,1.0,0.0,100
15.0,1.0,2.0,1.0,55.0,125
8.0,1.0,1.0,1.0,347.0,230
22.0,1.0,2.0,1.0,5.0,90
25.0,0.0,5.0,1.0,49.0,65
3.0,0.0,1.0,1.0,0.0,60
6.0,1.0,1.0,2.0,5.0,350
43.0,1.0,30.0,232.0,365.0,233
6.0,1.0,3.0,1.0,80.0,125
44.0,1.0,14.0,2.0,106.0,170
101.0,1.0,2.0,1.0,0.0,425
94.0,0.0,1.0,18.0,355.0,135
18.0,1.0,3.0,1.0,0.0,145
12.0,1.0,3.0,1.0,0.0,225
6.0,0.0,2.0,1.0,0.0,68
27.0,0.0,1.0,7.0,328.0,100
13.0,1.0,1.0,1.0,356.0,160
19.0,1.0,12.0,1.0,0.0,150
30.0,1.0,3.0,1.0,0.0,70
28.0,1.0,4.0,2.0,237.0,399
6.0,1.0,2.0,1.0,27.0,107
22.0,0.0,4.0,1.0,157.0,35
19.0,0.0,5.0,2.0,5.0,90
8.0,0.0,15.0,12.0,179.0,97
6.0,1.0,3.0,1.0,0.0,89
53.0,0.0,1.0,1.0,0.0,100
11.0,1.0,2.0,1.0,5.0,215
15.0,1.0,30.0,3.0,292.0,115
37.0,1.0,30.0,15.0,319.0,115
21.0,0.0,1.0,1.0,0.0,52
52.0,0.0,3.0,1.0,0.0,110
129.0,0.0,4.0,2.0,360.0,55
35.0,1.0,2.0,2.0,319.0,89
28.0,1.0,7.0,1.0,0.0,140
23.0,0.0,2.0,2.0,191.0,125
11.0,1.0,10.0,2.0,0.0,220
2.0,0.0,1.0,1.0,0.0,75
112.0,0.0,10.0,1.0,365.0,75
8.0,1.0,30.0,1.0,0.0,200
49.0,1.0,7.0,2.0,365.0,250
1.0,1.0,1.0,1.0,0.0,150
32.0,0.0,2.0,1.0,348.0,240
6.0,0.0,2.0,4.0,22.0,75
12.0,0.0,2.0,1.0,0.0,50
15.0,1.0,3.0,1.0,165.0,125
80.0,0.0,1.0,1.0,342.0,85
34.0,1.0,2.0,1.0,258.0,195
6.0,0.0,4.0,2.0,312.0,125
56.0,2.0,1.0,1.0,89.0,100
6.0,1.0,30.0,1.0,99.0,189
15.0,1.0,2.0,1.0,20.0,200
23.0,0.0,1.0,2.0,32.0,120
2.0,0.0,30.0,6.0,175.0,45
18.0,0.0,29.0,37.0,32.0,27
88.0,0.0,1.0,1.0,15.0,39
8.0,0.0,1.0,2.0,0.0,85
43.0,1.0,3.0,1.0,22.0,350
199.0,1.0,1.0,3.0,363.0,130
141.0,1.0,5.0,1.0,0.0,58
6.0,0.0,3.0,1.0,0.0,70
8.0,1.0,3.0,1.0,237.0,250
124.0,0.0,1.0,4.0,354.0,40
11.0,1.0,2.0,1.0,48.0,220
37.0,0.0,1.0,4.0,355.0,75
11.0,1.0,3.0,1.0,0.0,145
39.0,0.0,1.0,2.0,0.0,33
71.0,1.0,2.0,1.0,3.0,400
23.0,0.0,3.0,1.0,0.0,60
8.0,1.0,2.0,1.0,0.0,90
8.0,1.0,30.0,8.0,362.0,900
160.0,0.0,3.0,2.0,365.0,48
6.0,0.0,1.0,1.0,0.0,65
19.0,1.0,30.0,1.0,200.0,549
16.0,1.0,1.0,1.0,0.0,240
2.0,0.0,2.0,9.0,365.0,69
79.0,2.0,1.0,1.0,342.0,30
113.0,0.0,2.0,2.0,103.0,130
79.0,1.0,2.0,2.0,364.0,90
21.0,0.0,1.0,1.0,0.0,75
7.0,1.0,2.0,1.0,101.0,310
7.0,1.0,3.0,3.0,347.0,199
21.0,0.0,1.0,1.0,312.0,53
157.0,0.0,5.0,5.0,29.0,75
20.0,1.0,4.0,1.0,0.0,175
1.0,1.0,30.0,52.0,297.0,95
9.0,1.0,4.0,1.0,350.0,139
28.0,0.0,2.0,1.0,146.0,99
1.0,0.0,15.0,2.0,0.0,82
49.0,1.0,1.0,1.0,0.0,150
87.0,1.0,3.0,1.0,111.0,69
23.0,1.0,2.0,1.0,0.0,200
71.0,1.0,29.0,327.0,365.0,699
8.0,1.0,5.0,1.0,0.0,200
6.0,1.0,2.0,1.0,18.0,88
27.0,1.0,5.0,1.0,173.0,285
98.0,0.0,2.0,1.0,88.0,79
133.0,0.0,2.0,4.0,59.0,43
81.0,0.0,30.0,103.0,234.0,36
3.0,0.0,2.0,1.0,43.0,95
12.0,1.0,1.0,1.0,234.0,60
31.0,0.0,1.0,1.0,0.0,31
15.0,1.0,4.0,9.0,89.0,199
21.0,1.0,2.0,3.0,356.0,280
94.0,0.0,1.0,6.0,0.0,70
116.0,0.0,3.0,5.0,318.0,60
27.0,1.0,2.0,1.0,0.0,125
2.0,1.0,3.0,1.0,0.0,100
44.0,1.0,4.0,1.0,0.0,80
83.0,1.0,5.0,1.0,0.0,135
14.0,0.0,3.0,1.0,0.0,90
43.0,1.0,2.0,327.0,357.0,240
12.0,0.0,2.0,3.0,74.0,59
43.0,0.0,2.0,1.0,177.0,115
7.0,0.0,1.0,1.0,19.0,300
173.0,0.0,1.0,1.0,35.0,60
12.0,1.0,4.0,1.0,9.0,200
4.0,0.0,7.0,1.0,0.0,40
14.0,1.0,1.0,1.0,0.0,185
87.0,1.0,1.0,2.0,74.0,40
12.0,0.0,2.0,1.0,0.0,65
19.0,1.0,1.0,1.0,134.0,375
2.0,0.0,4.0,1.0,98.0,60
21.0,1.0,2.0,5.0,358.0,350
12.0,1.0,1.0,1.0,0.0,125
9.0,1.0,2.0,1.0,324.0,299
4.0,0.0,1.0,1.0,0.0,90
22.0,0.0,5.0,3.0,0.0,85
52.0,1.0,3.0,1.0,0.0,300
21.0,0.0,21.0,3.0,110.0,62
2.0,0.0,30.0,103.0,189.0,33
15.0,1.0,2.0,1.0,0.0,70
103.0,1.0,1.0,7.0,81.0,95
8.0,0.0,2.0,1.0,8.0,99
32.0,1.0,8.0,1.0,0.0,150
12.0,0.0,1.0,1.0,363.0,70
2.0,0.0,3.0,1.0,0.0,125
6.0,1.0,1.0,1.0,0.0,110
21.0,0.0,1.0,1.0,189.0,45
11.0,1.0,4.0,1.0,0.0,165
48.0,1.0,1.0,1.0,116.0,1795
22.0,0.0,2.0,1.0,178.0,175
37.0,1.0,1.0,2.0,316.0,109
15.0,0.0,2.0,1.0,0.0,60
162.0,1.0,4.0,2.0,50.0,90
50.0,1.0,4.0,1.0,9.0,218
26.0,0.0,1.0,1.0,0.0,73
12.0,0.0,4.0,1.0,156.0,70
14.0,1.0,30.0,121.0,161.0,129
3.0,1.0,3.0,1.0,99.0,450
124.0,0.0,1.0,7.0,179.0,58
6.0,0.0,2.0,4.0,365.0,58
141.0,0.0,1.0,1.0,261.0,50
13.0,0.0,5.0,1.0,240.0,85
23.0,1.0,6.0,1.0,0.0,300
3.0,1.0,5.0,1.0,236.0,176
4.0,0.0,2.0,1.0,146.0,95
114.0,0.0,2.0,4.0,146.0,41
6.0,1.0,2.0,1.0,0.0,120
29.0,1.0,30.0,1.0,300.0,175
12.0,0.0,4.0,1.0,0.0,50
45.0,0.0,4.0,1.0,0.0,55
39.0,1.0,1.0,1.0,0.0,170
28.0,1.0,2.0,1.0,268.0,795
20.0,0.0,5.0,2.0,179.0,115
6.0,0.0,1.0,3.0,189.0,99
4.0,0.0,1.0,10.0,365.0,50
22.0,0.0,7.0,2.0,176.0,85
8.0,1.0,2.0,1.0,16.0,265
24.0,0.0,2.0,2.0,81.0,65
2.0,0.0,30.0,103.0,184.0,52
46.0,1.0,1.0,1.0,161.0,100
56.0,0.0,1.0,2.0,90.0,90
2.0,0.0,1.0,1.0,0.0,85
11.0,1.0,1.0,1.0,0.0,200
17.0,1.0,3.0,1.0,69.0,145
71.0,1.0,3.0,1.0,0.0,180
88.0,0.0,1.0,1.0,0.0,35
1.0,1.0,3.0,1.0,0.0,280
3.0,1.0,2.0,1.0,0.0,135
64.0,0.0,1.0,1.0,45.0,67
6.0,1.0,9.0,1.0,23.0,182
75.0,0.0,3.0,1.0,38.0,60
68.0,1.0,10.0,1.0,48.0,200
2.0,0.0,30.0,1.0,0.0,60
8.0,0.0,5.0,1.0,0.0,45
15.0,1.0,1.0,1.0,9.0,190
16.0,1.0,4.0,1.0,170.0,165
2.0,0.0,2.0,2.0,311.0,70
28.0,1.0,3.0,1.0,234.0,150
4.0,1.0,1.0,1.0,152.0,159
19.0,1.0,1.0,1.0,0.0,128
19.0,1.0,5.0,1.0,0.0,500
44.0,1.0,4.0,1.0,271.0,95
19.0,1.0,30.0,4.0,191.0,197
15.0,0.0,4.0,1.0,0.0,75
49.0,0.0,2.0,1.0,166.0,78
56.0,0.0,1.0,2.0,48.0,38
3.0,1.0,1.0,1.0,0.0,250
6.0,0.0,2.0,1.0,0.0,25
100.0,1.0,2.0,1.0,349.0,160
50.0,1.0,1.0,1.0,0.0,275
1.0,1.0,30.0,12.0,328.0,129
108.0,1.0,2.0,2.0,159.0,85
19.0,1.0,5.0,1.0,0.0,150
14.0,1.0,5.0,1.0,8.0,100
3.0,1.0,3.0,1.0,365.0,200
42.0,1.0,7.0,1.0,34.0,76
8.0,1.0,30.0,232.0,336.0,306
7.0,2.0,2.0,1.0,365.0,100
29.0,1.0,5.0,1.0,19.0,115
8.0,0.0,1.0,2.0,364.0,65
23.0,1.0,4.0,1.0,2.0,109
12.0,0.0,1.0,1.0,310.0,76
15.0,0.0,3.0,1.0,0.0,140
37.0,0.0,3.0,2.0,90.0,90
63.0,0.0,1.0,1.0,284.0,99
30.0,0.0,3.0,1.0,81.0,125
12.0,1.0,1.0,1.0,173.0,100
2.0,1.0,3.0,1.0,0.0,120
3.0,1.0,5.0,1.0,0.0,200
12.0,0.0,1.0,1.0,0.0,80
43.0,1.0,2.0,1.0,18.0,365
29.0,0.0,1.0,1.0,0.0,90
4.0,1.0,5.0,1.0,127.0,99
16.0,0.0,15.0,1.0,53.0,60
173.0,1.0,2.0,1.0,89.0,100
121.0,0.0,2.0,1.0,333.0,75
2.0,0.0,1.0,1.0,0.0,85
23.0,0.0,5.0,1.0,0.0,100
30.0,1.0,5.0,1.0,191.0,70
43.0,1.0,2.0,1.0,0.0,349
70.0,1.0,2.0,1.0,149.0,95
1.0,1.0,1.0,1.0,0.0,199
28.0,1.0,30.0,96.0,292.0,293
21.0,0.0,5.0,1.0,0.0,45
25.0,1.0,2.0,1.0,0.0,150
52.0,1.0,2.0,1.0,0.0,180
4.0,2.0,1.0,7.0,72.0,45
8.0,1.0,3.0,1.0,0.0,175
56.0,0.0,3.0,1.0,0.0,56
14.0,1.0,1.0,1.0,256.0,140
2.0,1.0,2.0,1.0,0.0,109
21.0,0.0,1.0,2.0,281.0,80
14.0,0.0,5.0,1.0,79.0,150
39.0,1.0,13.0,1.0,0.0,130
14.0,1.0,5.0,1.0,14.0,251
14.0,1.0,2.0,1.0,0.0,450
7.0,0.0,1.0,1.0,7.0,95
52.0,0.0,1.0,2.0,0.0,75
17.0,1.0,2.0,4.0,0.0,265
21.0,0.0,3.0,2.0,44.0,45
28.0,1.0,4.0,2.0,0.0,750
12.0,1.0,3.0,2.0,0.0,275
39.0,0.0,1.0,1.0,0.0,59
15.0,1.0,1.0,1.0,38.0,105
23.0,0.0,5.0,1.0,157.0,75
28.0,1.0,2.0,1.0,332.0,595
75.0,1.0,1.0,1.0,242.0,87
21.0,0.0,3.0,2.0,51.0,40
19.0,1.0,2.0,4.0,297.0,500
44.0,0.0,2.0,1.0,0.0,50
45.0,1.0,14.0,12.0,86.0,266
12.0,0.0,3.0,1.0,1.0,125
2.0,1.0,3.0,1.0,0.0,110
15.0,0.0,2.0,1.0,0.0,65
28.0,1.0,3.0,1.0,0.0,75
25.0,0.0,1.0,5.0,355.0,60
87.0,0.0,2.0,1.0,89.0,70
44.0,0.0,2.0,4.0,154.0,44
11.0,1.0,5.0,1.0,87.0,165
4.0,0.0,3.0,1.0,219.0,100
6.0,1.0,2.0,1.0,0.0,100
27.0,0.0,1.0,1.0,0.0,75
19.0,0.0,1.0,1.0,84.0,119
8.0,0.0,1.0,2.0,365.0,150
40.0,0.0,1.0,1.0,10.0,160
12.0,0.0,3.0,2.0,179.0,99
1.0,0.0,2.0,3.0,268.0,325
37.0,1.0,2.0,7.0,68.0,278
56.0,1.0,1.0,5.0,297.0,169
19.0,0.0,2.0,1.0,0.0,160
12.0,1.0,5.0,1.0,0.0,150
19.0,1.0,2.0,1.0,0.0,225
12.0,0.0,2.0,1.0,0.0,49
1.0,1.0,5.0,1.0,161.0,250
7.0,1.0,3.0,2.0,109.0,288
37.0,1.0,1.0,1.0,7.0,99
25.0,1.0,1.0,1.0,60.0,180
25.0,2.0,1.0,2.0,84.0,55
19.0,1.0,1.0,1.0,0.0,250
10.0,1.0,3.0,1.0,0.0,140
136.0,1.0,1.0,1.0,0.0,75
144.0,0.0,2.0,2.0,90.0,30
10.0,1.0,3.0,1.0,248.0,90
45.0,0.0,1.0,1.0,0.0,75
113.0,0.0,1.0,1.0,189.0,90
39.0,0.0,15.0,1.0,341.0,50
6.0,1.0,4.0,1.0,0.0,215
4.0,0.0,2.0,1.0,288.0,85
112.0,0.0,1.0,1.0,289.0,80
34.0,1.0,3.0,1.0,0.0,150
15.0,1.0,4.0,1.0,324.0,250
14.0,1.0,4.0,2.0,280.0,195
10.0,1.0,2.0,1.0,0.0,350
2.0,1.0,14.0,1.0,0.0,120
90.0,0.0,6.0,1.0,62.0,40
1.0,1.0,2.0,1.0,0.0,150
45.0,0.0,5.0,1.0,0.0,68
21.0,1.0,2.0,1.0,218.0,139
20.0,0.0,2.0,2.0,105.0,126
12.0,0.0,1.0,4.0,77.0,400
16.0,1.0,3.0,1.0,356.0,215
12.0,1.0,1.0,4.0,3.0,285
31.0,1.0,2.0,2.0,91.0,169
13.0,1.0,1.0,1.0,0.0,175
6.0,0.0,1.0,1.0,0.0,75
63.0,0.0,1.0,1.0,188.0,65
21.0,1.0,2.0,1.0,0.0,69
11.0,1.0,30.0,232.0,328.0,392
21.0,0.0,2.0,4.0,155.0,36
14.0,0.0,5.0,1.0,0.0,135
8.0,0.0,6.0,1.0,0.0,70
11.0,1.0,3.0,5.0,265.0,250
15.0,0.0,1.0,2.0,0.0,50
140.0,1.0,3.0,1.0,143.0,184
4.0,1.0,3.0,1.0,307.0,400
21.0,0.0,1.0,1.0,0.0,85
28.0,1.0,6.0,1.0,82.0,149
4.0,1.0,1.0,5.0,102.0,165
19.0,1.0,6.0,2.0,12.0,159
8.0,1.0,90.0,8.0,125.0,160
56.0,0.0,1.0,3.0,0.0,110
16.0,1.0,30.0,2.0,299.0,290
4.0,0.0,2.0,3.0,105.0,175
11.0,1.0,5.0,1.0,0.0,195
7.0,0.0,1.0,1.0,0.0,200
12.0,0.0,2.0,2.0,35.0,70
12.0,0.0,2.0,3.0,154.0,75
19.0,0.0,4.0,1.0,0.0,130
6.0,0.0,3.0,4.0,164.0,65
7.0,1.0,6.0,1.0,163.0,145
37.0,1.0,1.0,4.0,145.0,85
19.0,1.0,7.0,1.0,242.0,140
21.0,1.0,1.0,1.0,284.0,149
6.0,0.0,1.0,2.0,0.0,65
33.0,1.0,3.0,1.0,0.0,800
12.0,1.0,10.0,1.0,1.0,117
29.0,1.0,31.0,1.0,0.0,143
28.0,1.0,30.0,12.0,57.0,140
22.0,1.0,2.0,2.0,0.0,85
6.0,0.0,2.0,2.0,347.0,55
21.0,1.0,4.0,1.0,0.0,110
15.0,1.0,5.0,1.0,0.0,85
4.0,1.0,2.0,1.0,3.0,115
9.0,0.0,4.0,1.0,0.0,89
4.0,0.0,2.0,1.0,0.0,77
94.0,0.0,1.0,3.0,0.0,70
122.0,1.0,30.0,3.0,0.0,221
5.0,1.0,2.0,1.0,0.0,230
1.0,1.0,30.0,91.0,188.0,150
6.0,1.0,2.0,2.0,96.0,131
94.0,0.0,5.0,1.0,177.0,85
6.0,1.0,2.0,1.0,22.0,120
19.0,1.0,7.0,1.0,0.0,250
14.0,1.0,1.0,1.0,0.0,206
21.0,0.0,1.0,1.0,19.0,51
28.0,1.0,2.0,1.0,358.0,425
46.0,0.0,1.0,18.0,365.0,135
12.0,0.0,2.0,2.0,15.0,69
23.0,1.0,1.0,3.0,264.0,150
5.0,0.0,1.0,3.0,82.0,150
117.0,0.0,2.0,1.0,64.0,54
1.0,1.0,30.0,14.0,332.0,155
1.0,1.0,29.0,96.0,305.0,239
15.0,0.0,2.0,1.0,7.0,50
6.0,0.0,7.0,1.0,0.0,40
2.0,0.0,4.0,1.0,28.0,147
7.0,1.0,5.0,1.0,0.0,189
2.0,1.0,3.0,1.0,0.0,120
4.0,0.0,1.0,2.0,0.0,80
11.0,1.0,3.0,1.0,0.0,280
6.0,2.0,2.0,4.0,192.0,30
8.0,0.0,1.0,2.0,0.0,89
28.0,1.0,2.0,1.0,0.0,148
3.0,1.0,1.0,2.0,257.0,98
1.0,1.0,30.0,14.0,227.0,99
43.0,1.0,30.0,7.0,364.0,225
21.0,0.0,2.0,1.0,158.0,56
12.0,0.0,3.0,3.0,0.0,95
26.0,1.0,1.0,9.0,287.0,460
22.0,1.0,3.0,1.0,0.0,100
7.0,0.0,2.0,1.0,0.0,125
2.0,1.0,60.0,2.0,3.0,125
52.0,0.0,1.0,2.0,359.0,425
2.0,0.0,5.0,2.0,247.0,89
12.0,0.0,2.0,1.0,90.0,60
54.0,0.0,1.0,3.0,89.0,57
28.0,1.0,1.0,1.0,0.0,109
64.0,1.0,2.0,2.0,78.0,228
6.0,0.0,2.0,1.0,0.0,75
18.0,0.0,1.0,3.0,0.0,22
24.0,1.0,2.0,1.0,0.0,100
4.0,0.0,7.0,1.0,22.0,50
19.0,1.0,1.0,1.0,0.0,250
19.0,0.0,30.0,9.0,340.0,55
19.0,0.0,6.0,2.0,7.0,80
3.0,1.0,7.0,1.0,17.0,78
1.0,0.0,3.0,1.0,12.0,110
4.0,0.0,1.0,1.0,0.0,99
21.0,0.0,14.0,2.0,319.0,69
38.0,0.0,1.0,1.0,0.0,150
21.0,0.0,3.0,1.0,0.0,60
56.0,0.0,2.0,1.0,0.0,75
2.0,1.0,4.0,1.0,0.0,77
6.0,0.0,7.0,1.0,363.0,125
21.0,1.0,30.0,1.0,0.0,120
12.0,1.0,2.0,1.0,0.0,120
1.0,0.0,1.0,1.0,6.0,80
16.0,1.0,6.0,1.0,209.0,150
21.0,1.0,1.0,1.0,0.0,150
70.0,0.0,2.0,2.0,179.0,55
16.0,1.0,6.0,1.0,268.0,149
43.0,1.0,1.0,1.0,11.0,114
6.0,0.0,1.0,1.0,0.0,65
21.0,0.0,29.0,1.0,340.0,37
2.0,0.0,30.0,1.0,88.0,165
52.0,0.0,2.0,1.0,283.0,120
2.0,0.0,7.0,3.0,88.0,45
6.0,0.0,1.0,1.0,0.0,80
8.0,1.0,3.0,1.0,0.0,100
28.0,1.0,29.0,327.0,221.0,150
7.0,0.0,2.0,1.0,0.0,64
21.0,1.0,3.0,3.0,358.0,175
28.0,2.0,1.0,1.0,0.0,80
21.0,0.0,5.0,1.0,14.0,68
84.0,0.0,7.0,1.0,0.0,75
2.0,2.0,1.0,1.0,90.0,85
14.0,1.0,30.0,232.0,356.0,343
7.0,0.0,1.0,30.0,362.0,199
2.0,0.0,1.0,3.0,355.0,848
4.0,0.0,10.0,1.0,68.0,78
3.0,1.0,2.0,1.0,0.0,107
28.0,1.0,3.0,1.0,70.0,145
29.0,1.0,2.0,1.0,0.0,121
2.0,0.0,1.0,1.0,0.0,59
6.0,1.0,30.0,1.0,312.0,140
33.0,1.0,1.0,1.0,0.0,150
28.0,1.0,3.0,2.0,89.0,150
31.0,0.0,1.0,1.0,297.0,55
43.0,1.0,4.0,1.0,0.0,265
3.0,1.0,2.0,1.0,43.0,129
49.0,1.0,14.0,2.0,19.0,90
2.0,0.0,3.0,1.0,0.0,49
8.0,1.0,3.0,1.0,217.0,195
2.0,1.0,1.0,1.0,0.0,77
24.0,1.0,3.0,1.0,167.0,99
79.0,1.0,1.0,1.0,4.0,10
21.0,0.0,1.0,3.0,350.0,58
115.0,0.0,2.0,2.0,0.0,59
8.0,1.0,5.0,1.0,0.0,95
21.0,0.0,2.0,10.0,343.0,65
7.0,0.0,4.0,2.0,34.0,140
6.0,0.0,1.0,1.0,0.0,65
15.0,0.0,3.0,2.0,0.0,97
11.0,1.0,3.0,1.0,3.0,400
188.0,1.0,5.0,1.0,37.0,150
34.0,0.0,7.0,1.0,0.0,40
19.0,0.0,5.0,2.0,13.0,72
6.0,1.0,2.0,1.0,264.0,175
183.0,0.0,2.0,1.0,87.0,85
15.0,1.0,3.0,1.0,96.0,125
22.0,0.0,2.0,1.0,0.0,60
15.0,1.0,14.0,1.0,38.0,145
4.0,0.0,3.0,1.0,77.0,69
21.0,0.0,4.0,6.0,79.0,50
6.0,0.0,1.0,1.0,0.0,110
6.0,0.0,2.0,34.0,340.0,60
56.0,0.0,4.0,2.0,1.0,43
2.0,1.0,2.0,1.0,0.0,400
12.0,0.0,2.0,1.0,70.0,124
2.0,0.0,1.0,3.0,363.0,500
56.0,0.0,4.0,2.0,348.0,78
4.0,2.0,3.0,1.0,83.0,350
6.0,0.0,10.0,1.0,0.0,37
2.0,0.0,2.0,1.0,0.0,50
27.0,1.0,3.0,1.0,0.0,185
193.0,2.0,2.0,1.0,0.0,50
2.0,1.0,5.0,1.0,3.0,360
4.0,0.0,3.0,1.0,34.0,100
4.0,1.0,1.0,3.0,326.0,150
1.0,1.0,2.0,1.0,0.0,119
56.0,1.0,2.0,1.0,0.0,137
60.0,1.0,3.0,1.0,154.0,140
2.0,1.0,1.0,1.0,3.0,140
26.0,1.0,2.0,1.0,269.0,145
16.0,1.0,1.0,1.0,0.0,125
30.0,1.0,1.0,1.0,5.0,66
127.0,1.0,2.0,2.0,300.0,76
4.0,0.0,14.0,1.0,0.0,50
14.0,0.0,1.0,5.0,261.0,85
3.0,1.0,1.0,1.0,0.0,120
40.0,0.0,7.0,1.0,0.0,200
31.0,1.0,1.0,1.0,0.0,90
81.0,1.0,3.0,1.0,107.0,125
1.0,0.0,1.0,1.0,353.0,102
7.0,0.0,1.0,1.0,189.0,159
91.0,0.0,3.0,1.0,226.0,20
43.0,1.0,30.0,1.0,4.0,115
79.0,0.0,2.0,1.0,365.0,66
21.0,2.0,30.0,8.0,312.0,35
19.0,0.0,2.0,1.0,0.0,79
12.0,0.0,7.0,1.0,0.0,50
14.0,1.0,2.0,1.0,157.0,299
2.0,0.0,3.0,2.0,247.0,60
7.0,1.0,4.0,1.0,158.0,450
2.0,1.0,30.0,4.0,213.0,108
23.0,1.0,2.0,3.0,83.0,165
54.0,0.0,7.0,4.0,29.0,38
113.0,1.0,4.0,1.0,0.0,160
7.0,0.0,7.0,47.0,321.0,99
2.0,0.0,10.0,3.0,0.0,69
75.0,1.0,1.0,1.0,6.0,85
12.0,1.0,2.0,1.0,0.0,200
178.0,0.0,1.0,4.0,180.0,180
50.0,0.0,2.0,1.0,125.0,590
8.0,1.0,2.0,1.0,0.0,70
8.0,1.0,5.0,1.0,221.0,335
4.0,1.0,2.0,1.0,0.0,150
30.0,0.0,7.0,1.0,76.0,49
1.0,1.0,3.0,8.0,316.0,370
117.0,0.0,3.0,1.0,364.0,65
27.0,1.0,4.0,1.0,0.0,250
12.0,0.0,4.0,1.0,107.0,100
25.0,1.0,1.0,1.0,0.0,200
20.0,1.0,30.0,52.0,277.0,149
64.0,1.0,2.0,1.0,311.0,179
45.0,0.0,2.0,1.0,252.0,100
7.0,1.0,1.0,1.0,0.0,175
6.0,0.0,1.0,2.0,354.0,60
6.0,1.0,1.0,1.0,98.0,65
1.0,0.0,3.0,2.0,167.0,135
2.0,1.0,2.0,1.0,16.0,65
22.0,1.0,2.0,1.0,168.0,98
